X,Y,RecId,CrimeId,AgencyId,Block,Street,City,State,Zip,CrimeCode,CrimeDescription,Aggregated Desc
-122.0894506,37.6743938,436813,19020476,ACSO,A ST/ FLAGG ST,A ST/ FLAGG ST,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743938,436813,19020476,ACSO,A ST/ FLAGG ST,A ST/ FLAGG ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1142905,37.68771259,436814,19020469,ACSO,16800 ALISAL CT,16811 ALISAL CT,SAN LORENZO,CA,94580,90J,TRESPASS:OCCUPY PROPERTY W/O CONSENT,
-122.1142905,37.68771259,436814,19020469,ACSO,16800 ALISAL CT,16811 ALISAL CT,SAN LORENZO,CA,94580,90Z,CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,
-122.1142905,37.68771259,436814,19020469,ACSO,16800 ALISAL CT,16811 ALISAL CT,SAN LORENZO,CA,94580,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1176651,37.70609982,436815,19020477,ACSO,15700 FOOTHILL BL,15705 FOOTHILL BL,SAN LEANDRO,CA,94578,90Z,CONFINEMENT IN HOSPITAL OR JAIL PENDING COURT DECISION,
-122.120877,37.67015572,436816,19020474,ACSO,18800 HESPERIAN BL,18884 HESPERIAN BL,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.1153431,37.66937265,436821,19020482,ACSO,20000 ROYAL AV,20059 ROYAL AV,HAYWARD,CA,94541,999,TOW VEH OVERDUE REG,
-122.0795584,37.70183279,436822,19020479,ACSO,CHRISTENSEN LA/ LAKE CHABOT RD,CHRISTENSEN LA/ LAKE CHABOT RD,CASTRO VALLEY,CA,94546,90E,DISORDERLY CONDUCT:ALCOHOL,
-122.1153788,37.66942971,436823,19020484,ACSO,20000 ROYAL AV,20027 ROYAL AV,HAYWARD,CA,94541,999,TOW VEH OVERDUE REG,
-122.0837831,37.67815803,436826,19020488,ACSO,22200 FOOTHILL BL,22288 FOOTHILL BL,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.0837831,37.67815803,436827,19020489,ACSO,22200 FOOTHILL BL,22288 FOOTHILL BL,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0837831,37.67815803,436827,19020489,ACSO,22200 FOOTHILL BL,22288 FOOTHILL BL,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.063482,37.68097785,436830,19020487,ACSO,22800 VERMONT ST,22808 VERMONT ST,CASTRO VALLEY,CA,,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0361786,37.69087365,436832,19020491,ACSO,5500 BOULDER CANYON DR,5579 BOULDER CANYON DR,HAYWARD,CA,94552,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1081872,37.70069679,436833,19020464,ACSO,16300 FOOTHILL BL,16304 FOOTHILL BL,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1081872,37.70069679,436833,19020464,ACSO,16300 FOOTHILL BL,16304 FOOTHILL BL,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1081872,37.70069679,436833,19020464,ACSO,16300 FOOTHILL BL,16304 FOOTHILL BL,SAN LEANDRO,CA,94578,520,CARRY CONCEALED DIRK OR DAGGER,
-122.1081872,37.70069679,436834,19020467,ACSO,16300 FOOTHILL BL,16304 FOOTHILL BL,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1208984,37.69986473,436835,19020492,ACSO,15800 E 14TH ST,15803 E 14TH ST,SAN LEANDRO,CA,94578,23H,THEFT OF PERSONAL PROPERTY,
-122.1208984,37.69986473,436835,19020492,ACSO,15800 E 14TH ST,15803 E 14TH ST,SAN LEANDRO,CA,94578,250,FORGE/ALTER VEHICLE REGISTRATION/ETC,
-122.1242828,37.67550295,436838,19020494,ACSO,17300 HESPERIAN BL,17389 HESPERIAN BL,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-121.9017578,37.63441828,436840,19020496,ACSO,0 CASTLEWOOD DR,82 CASTLEWOOD DR,PLEASANTON,CA,94566,23H,GRAND THEFT - ALL OTHER,
-122.0644629,37.68880573,436846,19020500,ACSO,2800 GROVE WY,2881 GROVE WY,CASTRO VALLEY,CA,94546,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.0861344,37.70152842,436847,19020483,ACSO,3300 SOMERSET AV,3305 SOMERSET AV,CASTRO VALLEY,CA,94546,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.0861344,37.70152842,436847,19020483,ACSO,3300 SOMERSET AV,3305 SOMERSET AV,CASTRO VALLEY,CA,94546,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,
-122.0861344,37.70152842,436848,19020485,ACSO,3300 SOMERSET AV,3305 SOMERSET AV,CASTRO VALLEY,CA,94546,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1136222,37.67554381,436850,19020501,ACSO,19200 HATHAWAY AV,19232 HATHAWAY AV,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
-122.0547841,37.68585762,436854,19020503,ACSO,22500 WOODROE AV,22505 WOODROE AV,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
-122.0894506,37.6743938,436855,19020506,ACSO,MEEKLAND AV/ PASEO GRANDE,MEEKLAND AV/ PASEO GRANDE,HAYWARD,CA,94541,999,OUTSIDE AGENCY ASSIST,
-122.1294029,37.66544004,436856,19020504,ACSO,1200 VIA NUBE,1233 VIA NUBE,SAN LORENZO,CA,94580,999,DEATH UNATTENDED / ATTENDED,
-122.1139817,37.66867737,436857,19020507,ACSO,500 W SUNSET BL,587 W SUNSET BL,HAYWARD,CA,94541,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1212621,37.70255314,436858,19020505,ACSO,1500 THRUSH AV,1531 THRUSH AV,SAN LEANDRO,CA,94578,520,CARRY CONCEALED DIRK OR DAGGER,
-122.1212621,37.70255314,436858,19020505,ACSO,1500 THRUSH AV,1531 THRUSH AV,SAN LEANDRO,CA,94578,999,SUSPICIOUS CIRCUMSTANCES,
-122.0894506,37.6743956,436861,19020510,ACSO,W A ST/ HATHAWAY AV,W A ST/ HATHAWAY AV,HAYWARD,CA,94541,999,BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,
-122.0870907,37.70416949,436863,19020511,ACSO,3200 BARLOW DR,3277 BARLOW DR,CASTRO VALLEY,CA,94546,999,DEATH UNATTENDED / ATTENDED,
-122.159943,37.67045166,436864,19020512,ACSO,900 VIA MAZANA,924 VIA MAZANA,SAN LEANDRO,CA,94580,999,INFORMATIONAL REPORT,
-122.10489,37.695924,436867,19020513,ACSO,CAROLYN OFF I580 WB/ WB I580,CAROLYN OFF I580 WB/ WB I580,SAN LEANDRO,CA,94546,35A,POSSESS CONTROLLED SUBSTANCE,
-122.10489,37.695924,436867,19020513,ACSO,CAROLYN OFF I580 WB/ WB I580,CAROLYN OFF I580 WB/ WB I580,SAN LEANDRO,CA,94546,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.10489,37.695924,436867,19020513,ACSO,CAROLYN OFF I580 WB/ WB I580,CAROLYN OFF I580 WB/ WB I580,SAN LEANDRO,CA,94546,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.10489,37.695924,436867,19020513,ACSO,CAROLYN OFF I580 WB/ WB I580,CAROLYN OFF I580 WB/ WB I580,SAN LEANDRO,CA,94546,999,OUTSIDE WARRANT-FEL,
-122.0909563,37.69714919,436870,19020518,ACSO,20000 STANTON AV,20090 STANTON AV,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1152015,37.69586569,436875,19020517,ACSO,16300 E 14TH ST,16335 E 14TH ST,SAN LEANDRO,CA,94578,999,DRIVE WHILE LIC SUSP DUI,
-122.1152015,37.69586569,436875,19020517,ACSO,16300 E 14TH ST,16335 E 14TH ST,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1252127,37.68357084,436879,19020523,ACSO,15800 VIA RIVERA,15808 VIA RIVERA,SAN LORENZO,CA,94580,999,INCIDENT REPORT,
-122.1265887,37.70475263,436884,19020528,ACSO,E 14TH ST/ 151ST AV,E 14TH ST/ 151ST AV,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1265887,37.70475263,436884,19020528,ACSO,E 14TH ST/ 151ST AV,E 14TH ST/ 151ST AV,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1190665,37.70948453,436886,19020530,ACSO,2000 FAIRMONT DR,2045 FAIRMONT DR,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1220103,37.68670673,436887,19020529,ACSO,0 E LEWELLING BL,50 E LEWELLING BL,SAN LORENZO,CA,94580,23F,BURGLARY - VEHICLE,
-122.1106439,37.68391567,436889,19020526,ACSO,400 HAMPTON RD,442 HAMPTON RD,HAYWARD,CA,94541,220,BURGLARY,
-122.0967304,37.66949345,436891,19020532,ACSO,300 SMALLEY AV,350 SMALLEY AV,HAYWARD,CA,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.0713124,37.69468304,436893,19020535,ACSO,3300 CASTRO VALLEY BL,3369 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,23F,BURGLARY - VEHICLE,
-122.1265887,37.70475263,436895,19020527,ACSO,E 14TH ST/ BAYFAIR DR,E 14TH ST/ BAYFAIR DR,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0761954,37.69564466,436899,19020540,ACSO,3300 CASTRO VALLEY BL,3396 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,26C,GET CREDIT/ETC OTHERS ID,
-122.0642072,37.68237645,436901,19020537,ACSO,22600 VERMONT ST,22660 VERMONT ST,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1073929,37.67589807,436903,19020539,ACSO,GROVE WY/ GROVE PARK PL,GROVE WY/ GROVE PARK PL,HAYWARD,CA,94541,520,COMMERCE/TRANSFER/POSSESS BILLY CLUB,
-122.1073929,37.67589807,436903,19020539,ACSO,GROVE WY/ GROVE PARK PL,GROVE WY/ GROVE PARK PL,HAYWARD,CA,94541,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.1073929,37.67589807,436903,19020539,ACSO,GROVE WY/ GROVE PARK PL,GROVE WY/ GROVE PARK PL,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1073929,37.67589807,436903,19020539,ACSO,GROVE WY/ GROVE PARK PL,GROVE WY/ GROVE PARK PL,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743956,436904,19020538,ACSO,A ST/ MISSION BL,A ST/ MISSION BL,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743956,436905,19020541,ACSO,A ST/ MISSION BL,A ST/ MISSION BL,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1270609,37.7026624,436906,19020542,ACSO,FAIRMONT DR/ FOOTHILL BL,FAIRMONT DR/ FOOTHILL BL,SAN LEANDRO,CA,94578,90Z,CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,
-122.1270609,37.7026624,436906,19020542,ACSO,FAIRMONT DR/ FOOTHILL BL,FAIRMONT DR/ FOOTHILL BL,SAN LEANDRO,CA,94578,26C,FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS,
-122.1073058,37.67425461,436909,19020546,ACSO,21100 MEEKLAND AV,21122 MEEKLAND AV,HAYWARD,CA,94541,R24,RECOVERED STOLEN AUTO - OUTSIDE AGENCY,
-122.062845,37.68740592,436910,19020543,ACSO,22300 CENTER ST,22322 CENTER ST,CASTRO VALLEY,CA,94546,999,RECOVERED STOLEN VEHICLE,
-122.062845,37.68740592,436910,19020543,ACSO,22300 CENTER ST,22322 CENTER ST,CASTRO VALLEY,CA,94546,23G,GRAND THEFT - MOTOR VEHICLE PARTS,
-122.1171912,37.67893523,436911,19020548,ACSO,0 VIA VERDE,89 VIA VERDE,SAN LORENZO,CA,94580,290,VANDALISM ($400 OR MORE),
-122.1155735,37.70305699,436914,19020544,ACSO,15900 MAUBERT AV,15907 MAUBERT AV,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1230101,37.70987277,436916,19020550,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,999,FOUND PROPERTY,
-122.0947752,37.67731686,436917,19020554,ACSO,21700 VALLEJO ST,21747 VALLEJO ST,HAYWARD,CA,94541,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.110615,37.68030401,436918,19020552,ACSO,100 MEDFORD AV,146 MEDFORD AV,HAYWARD,CA,94541,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.1034419,37.68446207,436920,19020555,ACSO,20200 CONCORD AV,20255 CONCORD AV,HAYWARD,CA,94541,90F,VIOLATE PROTECTIVE ORDER:DOMESTIC VIOLENCE:W/PRIOR,
-121.8820004,37.70604607,436923,19020556,ACSO,4500 DUBLIN BL,4584 DUBLIN BL,DUBLIN,CA,94568,999,DISPLY FALS PROOF OF REG,
-122.0872729,37.69814592,436926,19020560,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.129203,37.67951836,436928,19020553,ACSO,PASEO GRANDE/ VIA ALAMITOS,PASEO GRANDE/ VIA ALAMITOS,SAN LORENZO,CA,94580,90D,DUI ALCOHOL/DRUGS,
-122.129203,37.67951836,436928,19020553,ACSO,PASEO GRANDE/ VIA ALAMITOS,PASEO GRANDE/ VIA ALAMITOS,SAN LORENZO,CA,94580,999,DRIVING WHILE LICENSE SUSPENDED FOR RECKLESS,
-122.129203,37.67951836,436928,19020553,ACSO,PASEO GRANDE/ VIA ALAMITOS,PASEO GRANDE/ VIA ALAMITOS,SAN LORENZO,CA,94580,999,RENT/ETC VEH TO PERSON W/IGNITION INTERLOCK DEVICE RESTRICTI,
-122.129203,37.67951836,436928,19020553,ACSO,PASEO GRANDE/ VIA ALAMITOS,PASEO GRANDE/ VIA ALAMITOS,SAN LORENZO,CA,94580,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1108963,37.69700755,436929,19020561,ACSO,1500 164TH AV,1581 164TH AV,SAN LEANDRO,CA,94578,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.0910615,37.722663,436930,19020564,ACSO,BELMONT WY/ GROVENOR DR,BELMONT WY/ GROVENOR DR,CASTRO VALLEY,CA,94546,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.129203,37.67951836,436931,19020562,ACSO,HACIENDA AV/ HESPERIAN BL,HACIENDA AV/ HESPERIAN BL,SAN LORENZO,CA,94580,35A,POSSESS CONTROLLED SUBSTANCE,
-122.129203,37.67951836,436931,19020562,ACSO,HACIENDA AV/ HESPERIAN BL,HACIENDA AV/ HESPERIAN BL,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0723941,37.6848146,436932,19020563,ACSO,2400 GROVE WY,2423 GROVE WY,CASTRO VALLEY,CA,94546,220,BURGLARY,
-122.1394833,37.67277932,436933,19020565,ACSO,16100 CHANNEL ST,16140 CHANNEL ST,SAN LORENZO,CA,94580,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0547841,37.68585762,436935,19020567,ACSO,22500 WOODROE AV,22505 WOODROE AV,HAYWARD,CA,94541,999,MISSING PERSON,
-122.1378145,37.66410514,436936,19020568,ACSO,17400 VIA JULIA,17479 VIA JULIA,SAN LORENZO,CA,94580,90Z,CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER/ETC,
-122.1378145,37.66410514,436936,19020568,ACSO,17400 VIA JULIA,17479 VIA JULIA,SAN LORENZO,CA,94580,90Z,ANNOYING TELEPHONE CALL:OBSCENE/THREATENING,
-122.1238204,37.67410605,436937,19020570,ACSO,HACIENDA AV/ VIA PIEDRAS,HACIENDA AV/ VIA PIEDRAS,SAN LORENZO,CA,94580,280,APPROPRIATE LOST PROPERTY (UNDER $400),
-122.1238204,37.67410605,436937,19020570,ACSO,HACIENDA AV/ VIA PIEDRAS,HACIENDA AV/ VIA PIEDRAS,SAN LORENZO,CA,94580,90Z,POSSESS/ETC BURGLARY TOOLS,
-122.1238204,37.67410605,436937,19020570,ACSO,HACIENDA AV/ VIA PIEDRAS,HACIENDA AV/ VIA PIEDRAS,SAN LORENZO,CA,94580,35A,POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION,
-122.0894506,37.6743938,436938,19020571,ACSO,3RD ST/ B ST,3RD ST/ B ST,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894506,37.6743938,436938,19020571,ACSO,3RD ST/ B ST,3RD ST/ B ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1266592,37.70400895,436939,19020572,ACSO,15300 E 14TH ST,15350 E 14TH ST,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1176957,37.7030619,436941,19020574,ACSO,1700 159TH AV,1711 159TH AV,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1142891,37.66776962,436943,19020573,ACSO,20900 ROYAL AV,20966 ROYAL AV,HAYWARD,CA,94541,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1142891,37.66776962,436943,19020573,ACSO,20900 ROYAL AV,20966 ROYAL AV,HAYWARD,CA,94541,13A,CRUELTY TO CHILD WITH POSSIBLE INJURY OR DEATH,
-122.1230101,37.70987277,436950,19020581,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,90Z,TRANSIENT REGISTRATION,
-122.0872729,37.69814592,436954,19020584,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0632042,37.68087238,436957,19020586,ACSO,22800 VERMONT ST,22815 VERMONT ST,HAYWARD,CA,94541,999,SUSPICIOUS CIRCUMSTANCES,
-122.1230101,37.70987277,436958,19020588,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,23F,BURGLARY - VEHICLE,
-122.1006383,37.66836769,436961,19020578,ACSO,22300 MEEKLAND AV,22383 MEEKLAND AV,HAYWARD,CA,94541,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1006383,37.66836769,436961,19020578,ACSO,22300 MEEKLAND AV,22383 MEEKLAND AV,HAYWARD,CA,94541,90Z,VIOLATION PAROLE:FELONY,
-122.1006383,37.66836769,436961,19020578,ACSO,22300 MEEKLAND AV,22383 MEEKLAND AV,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1006383,37.66836769,436961,19020578,ACSO,22300 MEEKLAND AV,22383 MEEKLAND AV,HAYWARD,CA,94541,280,APPROPRIATE LOST PROPERTY (UNDER $400),
-122.1350101,37.68668336,436964,19020589,ACSO,600 LEWELLING BL,699 LEWELLING BL,SAN LEANDRO,CA,94579,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1350101,37.68668336,436964,19020589,ACSO,600 LEWELLING BL,699 LEWELLING BL,SAN LEANDRO,CA,94579,90Z,POSSESS/ETC BURGLARY TOOLS,
-122.1350101,37.68668336,436964,19020589,ACSO,600 LEWELLING BL,699 LEWELLING BL,SAN LEANDRO,CA,94579,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.10922,37.67051112,436965,19020591,ACSO,200 FLINT CT,280 FLINT CT,HAYWARD,CA,94541,23F,BURGLARY - VEHICLE,
-122.10922,37.67051112,436965,19020591,ACSO,200 FLINT CT,280 FLINT CT,HAYWARD,CA,94541,26B,THEFT; MISREPRESENT AS ACCESS CARD HOLDER,
-122.0875856,37.69371137,436967,19020593,ACSO,2600 CASTRO VALLEY BL,2659 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,999,"LOST,STOLEN LICENSE PLATE",
-122.1230101,37.70987277,436968,19020594,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,220,BURGLARY,
-122.1379687,37.68087923,436970,19020590,ACSO,15700 LORENZO AV,15701 LORENZO AV,SAN LORENZO,CA,94580,35A,POSSESS MARIJUANA FOR SALE,
-122.2623228,37.79973319,436972,19020599,ACSO,1200 FALLON ST,1225 FALLON ST,OAKLAND,CA,94612,999,INCIDENT REPORT,
-122.0785998,37.70455966,436973,19020596,ACSO,19400 SANTA MARIA AV,19400 SANTA MARIA AV,CASTRO VALLEY,CA,94546,200,ARSON:INHABITED STRUCTURE/PROPERTY,
-122.12129,37.7158726,436974,19020601,ACSO,2000 FAIRMONT DR,2060 FAIRMONT DR,SAN LEANDRO,CA,94578,999,INFORMATIONAL REPORT,
-122.1361275,37.66441297,436976,19020598,ACSO,1600 VIA HELENA,1674 VIA HELENA,SAN LORENZO,CA,94580,999,INFORMATIONAL REPORT,
-122.1213146,37.70859118,436980,19020600,ACSO,15200 FOOTHILL BL,15200 FOOTHILL BL,SAN LEANDRO,CA,94578,999,MISSING PERSON,
-122.1257382,37.70862721,436981,19020607,ACSO,1700 150TH AV,1715 150TH AV,SAN LEANDRO,CA,94541,999,OUTSIDE AGENCY ASSIST,
-122.0628616,37.70107275,436983,19020608,ACSO,4400 EDWARDS LA,4476 EDWARDS LA,CASTRO VALLEY,CA,94546,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1230101,37.70987277,436984,19020610,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,999,INCIDENT REPORT,
-121.718912,37.66992998,436985,19020603,ACSO,2700 VASCO RD,2700 VASCO RD,LIVERMORE,CA,94550,90D,DUI ALCOHOL/DRUGS,
-121.718912,37.66992998,436985,19020603,ACSO,2700 VASCO RD,2700 VASCO RD,LIVERMORE,CA,94550,90D,DUI ALCOHOL/0.08 PERCENT,
-121.718912,37.66992998,436985,19020603,ACSO,2700 VASCO RD,2700 VASCO RD,LIVERMORE,CA,94550,999,DRIVER UNLICENSED,
-122.0872729,37.69814592,436989,19020615,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0445824,37.69885214,436990,19020614,ACSO,5200 JENSEN RD,5266 JENSEN RD,CASTRO VALLEY,CA,94552,999,72 HOUR MENTAL HEALTH,
-122.0894506,37.6743938,436991,19020611,ACSO,2ND ST/ C ST,2ND ST/ C ST,HAYWARD,CA,94541,520,FELON/ADDICT/ETC POSSESS FIREARM,
-122.0894506,37.6743938,436991,19020611,ACSO,2ND ST/ C ST,2ND ST/ C ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0618642,37.68499785,436992,19020602,ACSO,22700 WILDWOOD ST,22781 WILDWOOD ST,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0618642,37.68499785,436992,19020602,ACSO,22700 WILDWOOD ST,22781 WILDWOOD ST,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0711597,37.69581396,436994,19020617,ACSO,20500 YEANDLE AV,20563 YEANDLE AV,CASTRO VALLEY,CA,94546,999,"LOST,STOLEN LICENSE PLATE",
-122.0628616,37.70107275,436995,19020616,ACSO,4400 EDWARDS LA,4476 EDWARDS LA,CASTRO VALLEY,CA,94546,290,VANDALISM ($400 OR MORE),
-122.0628616,37.70107275,436995,19020616,ACSO,4400 EDWARDS LA,4476 EDWARDS LA,CASTRO VALLEY,CA,94546,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1270609,37.7026624,436998,19020619,ACSO,167TH AV/ FOOTHILL BL,167TH AV/ FOOTHILL BL,SAN LEANDRO,CA,94578,280,APPROPRIATE LOST PROPERTY (UNDER $400),
-122.1270609,37.7026624,436998,19020619,ACSO,167TH AV/ FOOTHILL BL,167TH AV/ FOOTHILL BL,SAN LEANDRO,CA,94578,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.1270609,37.7026624,436998,19020619,ACSO,167TH AV/ FOOTHILL BL,167TH AV/ FOOTHILL BL,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION,
-122.1174432,37.66974225,437001,19020621,ACSO,700 BARTLETT AV,718 BARTLETT AV,HAYWARD,CA,94541,999,INCIDENT REPORT,
-122.062845,37.68740592,437002,19020620,ACSO,22300 CENTER ST,22322 CENTER ST,CASTRO VALLEY,CA,94546,R24,RECOVERED STOLEN AUTO - OUTSIDE AGENCY,
-122.1294406,37.68357971,437003,19020622,ACSO,15800 HESPERIAN BL,15840 HESPERIAN BL,SAN LORENZO,CA,94580,999,OUTSIDE WARRANT-MISD,
-122.0739654,37.69311356,437004,19020626,ACSO,20900 REDWOOD RD,20925 REDWOOD RD,CASTRO VALLEY,CA,94546,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0879771,37.6955701,437006,19020627,ACSO,20300 PARK WY,20353 PARK WY,CASTRO VALLEY,CA,94546,999,INFORMATIONAL REPORT,
-122.1299553,37.69637298,437007,19020623,ACSO,15200 HESPERIAN BL,15253 HESPERIAN BL,SAN LEANDRO,CA,94578,120,ROBBERY,
-122.0790703,37.70091752,437008,19020629,ACSO,CASTRO VALLEY BL/ STANTON AV,CASTRO VALLEY BL/ STANTON AV,CASTRO VALLEY,CA,94546,90D,DUI ALCOHOL/DRUGS,
-122.0990737,37.67203049,437010,19020630,ACSO,22100 PRINCETON ST,22100 PRINCETON ST,HAYWARD,CA,94541,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0834018,37.69812459,437012,19020625,ACSO,20200 ANITA AV,20259 ANITA AV,CASTRO VALLEY,CA,94546,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,
-122.0834018,37.69812459,437012,19020625,ACSO,20200 ANITA AV,20259 ANITA AV,CASTRO VALLEY,CA,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.0834018,37.69812459,437012,19020625,ACSO,20200 ANITA AV,20259 ANITA AV,CASTRO VALLEY,CA,94546,290,DAMAGE/OBSTRUCT THE USE OF ANY WIRELESS COMMUNICATION DEVICE,
-122.0834018,37.69812459,437012,19020625,ACSO,20200 ANITA AV,20259 ANITA AV,CASTRO VALLEY,CA,94546,23H,THEFT OF PERSONAL PROPERTY,
-122.0642476,37.68893855,437013,19020634,ACSO,2800 GROVE WY,2850 GROVE WY,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
